image,gsd,model,inference_ms,precision,recall,f1,mean_iou,area_rmse
0.1m_sample_01.png,0.1,Watershed,70.09482383728027,0.0,0.0,0.0,0.0,0.0
0.1m_sample_07.png,0.1,YOLOv8,44.88635063171387,0.6296296063100145,0.8095237709750585,0.7083328116322869,0.8713702961823723,4.330953569772991
0.1m_sample_07.png,0.1,YOLOv11,51.42927169799805,0.5769230547337286,0.7142856802721105,0.6382973508378667,0.8888835088243385,3.9891636550368124
0.1m_sample_07.png,0.1,YOLOv11_Ablation,54.943084716796875,0.5666666477777784,0.8095237709750585,0.6666661560941619,0.8755794690363782,3.0507511129132077
0.1m_sample_07.png,0.1,Hybrid_v8+SAM,235.05473136901855,0.6296296063100145,0.8095237709750585,0.7083328116322869,0.8460297584866678,4.894621898513896
0.1m_sample_07.png,0.1,Hybrid_v11+SAM,210.70265769958496,0.5769230547337286,0.7142856802721105,0.6382973508378667,0.8537187605138835,3.6149283072651204
0.1m_sample_07.png,0.1,Mask_RCNN,67.29841232299805,0.6499999675000016,0.6190475895691624,0.6341458108272839,0.8858358869833671,2.943143269990829
0.1m_sample_07.png,0.1,Watershed,47.104597091674805,0.0,0.0,0.0,0.0,0.0
0.2m_01_20.png,0.2,YOLOv8,62.25323677062988,0.47115384162352075,0.7101449172442766,0.5664735023559805,0.7791700339673857,16.098385265711137
0.2m_01_20.png,0.2,YOLOv11,62.0577335357666,0.7076922968047339,0.6666666570048311,0.6865666543777305,0.7860940889266147,16.935078079690616
0.2m_01_20.png,0.2,YOLOv11_Ablation,76.8423080444336,0.4402985041768768,0.8550724513757616,0.5812803337138547,0.7734504916067879,15.873751919442363
0.2m_01_20.png,0.2,Hybrid_v8+SAM,312.82997131347656,0.4519230725776628,0.6811594104179796,0.54335211534006,0.6731019261715326,31.89012412991328
0.2m_01_20.png,0.2,Hybrid_v11+SAM,278.4152030944824,0.6769230665088759,0.6376811501785341,0.6567159085546239,0.6684046240837419,32.755759521314445
0.2m_01_20.png,0.2,Mask_RCNN,171.66662216186523,0.5799999942,0.8405796979626131,0.6863900412453944,0.797209694960682,12.11773735565719
0.2m_01_20.png,0.2,Watershed,97.17559814453125,0.0,0.0,0.0,0.0,0.0
0.2m_01_27.png,0.2,YOLOv8,68.22347640991211,0.7131147482531578,0.7631578880424746,0.7372876299199017,0.7679687877056482,15.990278655928828
0.2m_01_27.png,0.2,YOLOv11,68.36867332458496,0.8249999896875001,0.578947363342567,0.6804118794774415,0.7813005732625329,14.06467399357179
0.2m_01_27.png,0.2,YOLOv11_Ablation,82.05485343933105,0.6687898046573898,0.9210526234995384,0.7749072559472572,0.7476052205514022,17.744969186464413
0.2m_01_27.png,0.2,Hybrid_v8+SAM,327.88872718811035,0.7131147482531578,0.7631578880424746,0.7372876299199017,0.676265839065193,29.33554181863876
0.2m_01_27.png,0.2,Hybrid_v11+SAM,288.97690773010254,0.8124999898437502,0.5701754335949524,0.6701026012332124,0.6799328568275351,28.80154611234506
0.2m_01_27.png,0.2,Mask_RCNN,166.06497764587402,0.8199999918,0.7192982393044014,0.7663546351649667,0.7854124229934644,13.595914737926819
0.2m_01_27.png,0.2,Watershed,96.88758850097656,0.0,0.0,0.0,0.0,0.0
0.2m_sample_01.png,0.2,YOLOv8,61.8438720703125,0.6063829722725216,0.6551724062623862,0.6298337479323881,0.7917357959292937,11.098053567290805
0.2m_sample_01.png,0.2,YOLOv11,63.501596450805664,0.7368420955678672,0.6436781535209408,0.6871160582637503,0.8031150559801882,11.35030773654555
0.2m_sample_01.png,0.2,YOLOv11_Ablation,70.65677642822266,0.6442307630362427,0.7701149336768399,0.7015701772432992,0.7728679985430169,15.445893237700687
0.2m_sample_01.png,0.2,Hybrid_v8+SAM,295.2451705932617,0.6063829722725216,0.6551724062623862,0.6298337479323881,0.7112344682501381,26.147348193341898
0.2m_sample_01.png,0.2,Hybrid_v11+SAM,290.0962829589844,0.7368420955678672,0.6436781535209408,0.6871160582637503,0.7183420671282238,25.384116518574594
0.2m_sample_01.png,0.2,Mask_RCNN,149.4925022125244,0.7466666567111113,0.6436781535209408,0.6913575188999158,0.7996426656797391,12.10070245894841
0.2m_sample_01.png,0.2,Watershed,47.48249053955078,0.0,0.0,0.0,0.0,0.0
0.2m_sample_07.png,0.2,YOLOv8,58.951616287231445,0.6395348762844782,0.679012337296144,0.6586821272907085,0.7827599601192644,14.943333448245562
0.2m_sample_07.png,0.2,YOLOv11,59.179067611694336,0.8363636211570251,0.567901227556775,0.6764700965617614,0.7972996028682272,15.43183158562057
0.2m_sample_07.png,0.2,YOLOv11_Ablation,66.33138656616211,0.648351641226905,0.7283950527358636,0.6860460053410868,0.7704654922143953,14.711404085589235
0.2m_sample_07.png,0.2,Hybrid_v8+SAM,296.886682510376,0.6279069694429422,0.6666666584362141,0.6467060795299495,0.688861169337708,27.083748851513374
0.2m_sample_07.png,0.2,Hybrid_v11+SAM,255.448579788208,0.8181818033057854,0.5555555486968451,0.6617642144250908,0.6871776121530355,27.80053140978904
0.2m_sample_07.png,0.2,Mask_RCNN,122.31159210205078,0.7592592451989029,0.5061728332571255,0.607406918409158,0.7895455895586225,10.21792972205613
0.2m_sample_07.png,0.2,Watershed,63.265085220336914,0.0,0.0,0.0,0.0,0.0
